bcr_sample_barcode	bcr_analyte_barcode	a260_a280_ratio	amount	analyte_type	analyte_type_id	bcr_analyte_uuid	concentration	gel_image_file	normal_tumor_genotype_match	pcr_amplification_successful	spectrophotometer_method	well_number	ratio_28s_18s	rinvalue
TCGA-24-1843-01A	TCGA-24-1843-01A-01D	1.92817877	448.67 uL	DNA	D	b1e3e62a-d98b-45de-8fa5-93d68bf3da15	0.155316462 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-1843-01A	TCGA-24-1843-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	24b275cf-bb9d-4bee-918d-f73c8f82df56	0.027 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1843-01A	TCGA-24-1843-01A-01R	1.8	311 uL	RNA	R	a93a8a89-cb0e-4b29-9ee4-263c79bd82bc	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.3	9.1
TCGA-24-1843-01A	TCGA-24-1843-01A-01T	[Pending]	76 uL	Total RNA	T	cb2b3de3-c554-4a0f-ab90-778d5a2ace57	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1843-01A	TCGA-24-1843-01A-01W	[Pending]	1020 uL	Repli-G (Qiagen) DNA	W	ca02dcbb-fe7f-4063-86a9-bcc7463dc032	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1843-10A	TCGA-24-1843-10A-01D	1.9	332.97 uL	DNA	D	ef0e5e38-07a1-4f66-a8c6-695420e247b2	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-1843-10A	TCGA-24-1843-10A-01G	[Pending]	173 uL	GenomePlex (Rubicon) Amplified DNA	G	497638d2-52d2-4862-af66-1a03d5ebe4e4	0.000 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1843-10A	TCGA-24-1843-10A-01W	[Pending]	1020 uL	Repli-G (Qiagen) DNA	W	ad9fb352-d0b8-4d25-8b9b-b5192e79d5fa	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1845-01A	TCGA-24-1845-01A-01D	1.923711538	21.000000000000014 uL	DNA	D	0f050357-e4dd-470d-a983-7c1ef671f114	0.131206026 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-1845-01A	TCGA-24-1845-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	b60223bc-5808-4c28-8502-3757fd6a584e	0.062 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1845-01A	TCGA-24-1845-01A-01R	1.8	644 uL	RNA	R	48420409-efd3-4fec-91c2-8d8bdfa202a3	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1	8.4
TCGA-24-1845-01A	TCGA-24-1845-01A-01T	[Pending]	161 uL	Total RNA	T	9c6f2429-8404-4299-88ad-d52c16c63e86	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1845-01A	TCGA-24-1845-01A-01W	[Pending]	1020 uL	Repli-G (Qiagen) DNA	W	6c25a795-8bd5-496b-9b2e-d56569b5b064	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1845-10A	TCGA-24-1845-10A-01D	1.9	0.5 uL	DNA	D	fb410b2d-edd3-4eed-ac7c-8510ea3d346d	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-1845-10A	TCGA-24-1845-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	8d14e203-d532-4717-8db7-6b17410271dc	0.099 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-1845-10A	TCGA-24-1845-10A-01W	[Pending]	1020 uL	Repli-G (Qiagen) DNA	W	6dc02620-07ef-47e0-a694-93f9f4f17970	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1627-01A	TCGA-25-1627-01A-01D	1.9	51.67 uL	DNA	D	acfa86d3-159e-4a34-90c6-607e01955357	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-25-1627-01A	TCGA-25-1627-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	63e94eea-541c-4f88-8a88-4e9cc401d4b4	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1627-01A	TCGA-25-1627-01A-01R	1.8	293 uL	RNA	R	6f75c8a2-1356-4980-9344-1a6a03f3aacd	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.5	8.8
TCGA-25-1627-01A	TCGA-25-1627-01A-01T	[Pending]	47 uL	Total RNA	T	36b24f42-5bfb-4f77-8caa-75718ccd6c52	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1627-01A	TCGA-25-1627-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	757b27a4-c4c0-4619-82fb-31938cd99e51	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1627-10A	TCGA-25-1627-10A-01D	1.878536729	0 uL	DNA	D	f24c6945-f7c6-4fa8-9d92-59598b77de73	0.1740515 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-25-1627-10A	TCGA-25-1627-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	36ed2d77-c58e-411d-ac9d-8ca5659c7b9d	0.087 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1627-10A	TCGA-25-1627-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	4ce6524c-1a70-472b-99b0-13174fdb1aff	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1623-01A	TCGA-25-1623-01A-01D	1.9	408.66999999999996 uL	DNA	D	16c9d681-c703-49d2-944a-94a5d624e406	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-25-1623-01A	TCGA-25-1623-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	094f7e1c-4b94-40d9-a8b6-7fd6d9384123	0.112 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1623-01A	TCGA-25-1623-01A-01R	1.8	341 uL	RNA	R	cdb8fa05-7a39-437b-949f-07887caecd03	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.5	8.6
TCGA-25-1623-01A	TCGA-25-1623-01A-01T	[Pending]	85 uL	Total RNA	T	11571a17-b2c6-46a5-8533-9c0f8bda9c79	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1623-01A	TCGA-25-1623-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	8d7487f1-b694-455f-aa84-1427fa8e6d3e	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1623-10A	TCGA-25-1623-10A-01D	1.86975423	0 uL	DNA	D	cbb80b3c-4eee-4bd1-a451-e13bf9276c93	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-25-1623-10A	TCGA-25-1623-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	ee5fd427-2d11-448f-be73-84541d0e1bf1	0.082 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1623-10A	TCGA-25-1623-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	6ec5c46b-dd57-40e7-a9e4-d60815159e9c	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1631-01A	TCGA-25-1631-01A-01D	1.9	328.67 uL	DNA	D	11de451b-090e-42f1-8a32-5746a1f4d82d	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-25-1631-01A	TCGA-25-1631-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	4dbd7db3-f63e-432f-8515-43dc01708d63	0.087 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1631-01A	TCGA-25-1631-01A-01R	1.8	328 uL	RNA	R	072b11fc-5a77-4e81-8450-8b19251b54b9	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	2.1	6.9
TCGA-25-1631-01A	TCGA-25-1631-01A-01T	[Pending]	62 uL	Total RNA	T	cf31fa72-e244-41d3-90c0-49d0591f4bf1	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1631-01A	TCGA-25-1631-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	5043cd1c-cb84-44a6-9b39-761ccffab119	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1631-10A	TCGA-25-1631-10A-01D	1.838548078	0 uL	DNA	D	2b15e0d0-f8e7-4f10-8a65-aa1cfb42c2e0	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-25-1631-10A	TCGA-25-1631-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	18355219-2412-4065-b15d-9199d16ea332	0.023 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-25-1631-10A	TCGA-25-1631-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	1e5c5b46-b9ac-4e8d-9fda-fafeabbb834a	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-57-1582-01A	TCGA-57-1582-01A-01D	1.90	412.99999999999994 uL	DNA	D	ce112205-a7bd-4251-a536-ca9190bd5c35	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-57-1582-01A	TCGA-57-1582-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	3f8e0a9f-981a-42a3-86d2-e07c9d9067e3	0.067 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-57-1582-01A	TCGA-57-1582-01A-01R	1.80	494 uL	RNA	R	262b33fc-7786-4f90-adfa-a20a7afab974	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.2	9.3
TCGA-57-1582-01A	TCGA-57-1582-01A-01T	[Pending]	93 uL	Total RNA	T	3fea48be-c138-4d07-8c54-38fa16aebb9a	.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-57-1582-01A	TCGA-57-1582-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	59087743-5764-4808-b4b7-bc1d9f7c3fe1	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-57-1582-11A	TCGA-57-1582-11A-01D	1.9	9.6 uL	DNA	D	d9eb075c-97a3-45cf-811e-3a0873cf6af7	0.12 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-57-1582-11A	TCGA-57-1582-11A-01G	[Pending]	173 uL	GenomePlex (Rubicon) Amplified DNA	G	9a86ded4-cd5d-432d-9be4-b39addb3f266	0.000 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-57-1582-11A	TCGA-57-1582-11A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	5c93b100-1647-4212-9ba1-2d9e2e6c1c81	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-57-1585-01A	TCGA-57-1585-01A-01D	1.90	76.67 uL	DNA	D	a0ffb4db-dc36-4122-adea-b3911d908f42	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-57-1585-01A	TCGA-57-1585-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	5a4adf45-0c4e-4c43-9b09-c08330177d42	0.060 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-57-1585-01A	TCGA-57-1585-01A-01R	1.80	253 uL	RNA	R	445e429d-82bd-4e01-bde1-0571781f75f9	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.4	8.9
TCGA-57-1585-01A	TCGA-57-1585-01A-01T	[Pending]	65 uL	Total RNA	T	4ccfb85b-e60b-4e62-9b7c-2d6566087769	.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-57-1585-01A	TCGA-57-1585-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	080d1a53-790b-4dce-af31-fb2180fd384c	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-57-1585-11A	TCGA-57-1585-11A-01D	1.8	101.97000000000001 uL	DNA	D	01c9194d-7f96-408f-87f1-2d3f7ec7bfdb	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-57-1585-11A	TCGA-57-1585-11A-01G	[Pending]	173 uL	GenomePlex (Rubicon) Amplified DNA	G	6642156e-fa25-4e15-9cd6-da86de580e6a	0.000 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-57-1585-11A	TCGA-57-1585-11A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	d5f57ab2-b596-46fd-a2b4-f364448731a7	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-36-1571-01A	TCGA-36-1571-01A-01D	1.9	757.67 uL	DNA	D	0d353ce9-7352-4fb0-a612-74adf49f59a1	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-36-1571-01A	TCGA-36-1571-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	c30e991e-ef42-40f9-b347-804fa8ff6c60	0.021 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-36-1571-01A	TCGA-36-1571-01A-01R	1.80	753 uL	RNA	R	b783d8c9-2a75-4a3e-84ef-a56ee35aa0a1	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.7	9.3
TCGA-36-1571-01A	TCGA-36-1571-01A-01T	[Pending]	199 uL	Total RNA	T	9792b23d-6c92-458c-8b03-ef94ee888dd3	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-36-1571-01A	TCGA-36-1571-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	081362b6-204f-43a0-badc-54ab23dfb711	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-36-1571-10A	TCGA-36-1571-10A-01D	1.9	144.97 uL	DNA	D	adbffbdc-c5af-4162-ac36-3edc71c6939c	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-36-1571-10A	TCGA-36-1571-10A-01G	[Pending]	173 uL	GenomePlex (Rubicon) Amplified DNA	G	f8e55110-0f3f-4dc5-8ec2-43f5f60715ac	0.000 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-36-1571-10A	TCGA-36-1571-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	a2ade3a1-648f-40e7-90c6-77cbac2e1310	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-36-1581-01A	TCGA-36-1581-01A-01D	1.9	515.67 uL	DNA	D	16f90776-1437-449a-a035-be09ef01cb1f	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-36-1581-01A	TCGA-36-1581-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	2521a4f4-a6e7-4975-8367-2c8f19487e27	0.025 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-36-1581-01A	TCGA-36-1581-01A-01R	1.80	308 uL	RNA	R	defc4c39-849c-471f-a625-5abdc2a83bfe	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.7	8.9
TCGA-36-1581-01A	TCGA-36-1581-01A-01T	[Pending]	73 uL	Total RNA	T	ddcc0f2f-63f9-4c4e-b77e-139acad635ef	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-36-1581-01A	TCGA-36-1581-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	6d7de9a1-95b7-4007-b34f-612495f888fd	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-36-1581-10A	TCGA-36-1581-10A-01D	1.9	152.97 uL	DNA	D	34043c8a-cfe0-47bb-8731-0084864a2531	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-36-1581-10A	TCGA-36-1581-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	8d778bed-cf72-4f82-9dde-9fc4515a69de	0.093 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-36-1581-10A	TCGA-36-1581-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	258ef326-7937-4cf7-8080-bc576610fa36	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0885-01A	TCGA-13-0885-01A-02D	1.9	243.36999999999998 uL	DNA	D	9dd10cbb-ff62-4246-af1c-7c7a5a9deff1	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-0885-01A	TCGA-13-0885-01A-02G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	f99a9777-19b5-44db-bbdb-8968142c6680	0.073 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0885-01A	TCGA-13-0885-01A-02R	1.8	254 uL	RNA	R	34a40847-50c8-4150-910a-cf62c86c7e09	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.1	6.9
TCGA-13-0885-01A	TCGA-13-0885-01A-02T	[Pending]	34 uL	Total RNA	T	bc866f6a-5cb0-4f34-93a3-b05970744bd6	0.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0885-01A	TCGA-13-0885-01A-02W	[Pending]	352 uL	Repli-G (Qiagen) DNA	W	2d534800-d95f-4c57-a059-d8103365b030	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0885-10A	TCGA-13-0885-10A-01D	1.8	25.67 uL	DNA	D	22f691cd-659b-4180-bb31-cebd5b38018b	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-0885-10A	TCGA-13-0885-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	7328afb6-11aa-46ea-bcb2-151c8a13a2f2	0.112 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0885-10A	TCGA-13-0885-10A-01W	[Pending]	199 uL	Repli-G (Qiagen) DNA	W	f7d91e01-4563-4f30-9747-3fdd587e3dd5	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-10-0937-01A	TCGA-10-0937-01A-02D	1.9	289.04 uL	DNA	D	6ce42e92-8b8a-47ed-be00-d3d45798cf18	0.135 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-10-0937-01A	TCGA-10-0937-01A-02G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	c576527f-34bd-467d-a705-e72c5ce7a317	0.099 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-10-0937-01A	TCGA-10-0937-01A-02R	1.8	164 uL	RNA	R	0c5cdff9-10e5-4d0c-ae72-cebbcd6d47a2	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	0.9	9.1
TCGA-10-0937-01A	TCGA-10-0937-01A-02T	[Pending]	55 uL	Total RNA	T	ccc203e4-cb22-4c22-9bf3-e1cc8378fa6e	0.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-10-0937-01A	TCGA-10-0937-01A-02W	[Pending]	268 uL	Repli-G (Qiagen) DNA	W	45494804-2418-4212-9699-abd65fab2229	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-10-0937-11A	TCGA-10-0937-11A-01D	1.80	294.34000000000003 uL	DNA	D	b8402e87-d17a-4995-8876-afd8422f89e4	0.140 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-10-0937-11A	TCGA-10-0937-11A-01W	[Pending]	244 uL	Repli-G (Qiagen) DNA	W	cc378abf-b5f5-442b-85bc-c5897194a1dd	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0887-01A	TCGA-13-0887-01A-01D	1.9	703.37 uL	DNA	D	d1fc70fc-59ca-4942-9212-69dc176960c0	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-0887-01A	TCGA-13-0887-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	3c621190-90aa-42cc-9d09-98152fd265df	0.054 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0887-01A	TCGA-13-0887-01A-01R	1.8	497 uL	RNA	R	777c75d8-3664-4549-877c-82b96ed112e4	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.4	7.4
TCGA-13-0887-01A	TCGA-13-0887-01A-01T	[Pending]	104 uL	Total RNA	T	ad29ab6e-b759-470d-a041-553f785a9741	0.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0887-01A	TCGA-13-0887-01A-01W	[Pending]	344 uL	Repli-G (Qiagen) DNA	W	dc81635e-5220-4925-b477-946d5005fd80	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0887-10A	TCGA-13-0887-10A-01D	1.9	31.67 uL	DNA	D	79f5afe6-2eb0-4394-8133-592e447c5a2a	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-0887-10A	TCGA-13-0887-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	1e47c3a3-21d9-4c39-b7d7-d65506571707	0.140 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0887-10A	TCGA-13-0887-10A-01W	[Pending]	396 uL	Repli-G (Qiagen) DNA	W	febdb105-39dc-4800-af4d-fb2b1dabbc87	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-10-0936-01A	TCGA-10-0936-01A-01D	1.9	18.370000000000005 uL	DNA	D	680aabfc-7cdb-406f-bc78-e41920ab323d	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-10-0936-01A	TCGA-10-0936-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	ce45ee47-0965-4f8d-b322-aca362dd85f4	0.080 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
